date, pm25, pm10, o3, no2, so2, co
2018/7/31, 74, 34, , 9, 3, 5
2018/8/1, 59, 36, , 6, 2, 5
2018/8/2, 66, 22, , 7, 2, 5
2018/8/3, 42, 45, , 7, 2, 5
2018/8/4, 73, 40, , 7, 2, 4
2018/8/5, 68, 41, , 8, 3, 5
2018/8/6, 72, 30, , 9, 3, 4
2018/8/7, 58, 37, , 8, 3, 5
2018/8/8, 69, 42, , 9, 3, 5
2018/8/9, 72, 48, , 13, 3, 6
2018/8/10, 87, 41, , 10, 3, 6
2018/8/11, 77, 28, , 8, 2, 4
2018/8/12, 47, 28, , 5, 1, 4
2018/8/13, 42, 34, , 6, 2, 4
2018/8/14, 35, 33, , 7, 3, 3
2018/8/15, 49, 23, , 6, 1, 3
2018/8/16, 36, 24, , 5, 1, 4
2018/8/17, 35, 24, , 6, 1, 3
2018/8/18, 33, 24, , 5, , 3
2018/8/19, 28, 32, , 7, 2, 4
2018/8/20, 41, 27, , 15, 2, 6
2018/8/21, 59, 31, , 8, 2, 5
2018/8/22, 55, 51, , 9, 2, 6
2018/8/23, 79, 61, , 16, 5, 9
2018/8/24, 98, 35, 27, 10, 2, 4
2018/8/25, 64, 27, 27, 10, 2, 5
2018/8/26, 56, 29, 32, 7, 2, 4
2018/8/27, 35, 28, 33, 5, 2, 4
2018/8/28, 38, 29, 35, 5, 2, 4
2018/8/29, 39, 36, 43, 7, 3, 4
2018/8/30, 46, 41, 80, 11, 4, 5
2018/8/31, 58, 51, 51, 20, 3, 8
2018/9/1, 106, 46, 68, 15, 2, 7
2018/9/2, 111, 51, 72, 13, 3, 7
2018/9/3, 123, 61, 87, 20, 4, 9
2018/9/4, 114, 63, 112, 17, 5, 8
2018/9/5, 103, 74, 113, 13, 5, 8
2018/9/6, 136, 66, 33, 32, 5, 12
2018/9/7, 158, 35, 44, 14, 3, 4
2018/9/8, 47, 35, 48, 15, 3, 4
2018/9/9, 55, 34, 47, 13, 2, 3
2018/9/10, 52, 41, 38, 13, 3, 3
2018/9/11, 48, 33, 28, 13, 2, 4
2018/9/12, 52, 31, 25, 14, 3, 5
2018/9/13, 51, 29, 28, 18, 3, 6
2018/9/14, 51, 26, 40, 10, 3, 5
2018/9/15, 54, 25, 26, 6, 2, 6
2018/9/16, 45, 16, 13, 14, 2, 7
2018/9/17, 31, 26, 20, 16, 3, 6
2018/9/18, 51, 39, 69, 15, 2, 6
2018/9/19, 84, 36, 26, 23, 3, 7
2018/9/20, 80, 34, 29, 19, 3, 9
2018/9/21, 85, 33, 38, 21, 3, 7
2018/9/22, 71, 58, 73, 19, 5, 9
2018/9/23, 122, 44, 71, 9, 3, 5
2018/9/24, 85, 30, 47, 9, 3, 4
2018/9/25, 38, 29, 43, 8, 2, 4
2018/9/26, 34, 29, 39, 9, 2, 4
2018/9/27, 39, 28, 42, 12, 3, 4
2018/9/28, 36, 29, 39, 9, 3, 4
2018/9/29, 39, 56, 92, 14, 4, 6
2018/9/30, 102, 47, 47, 14, 5, 5
2018/4/1, 121, 80, 31, 27, 10, 7
2018/4/2, 128, 68, 46, 15, 8, 5
2018/4/3, 101, 51, 31, 16, 5, 6
2018/4/4, 97, 36, 31, 18, 3, 5
2018/4/5, 94, 89, 41, 16, 5, 8
2018/4/6, 115, 58, 44, 17, 6, 5
2018/4/7, 74, 62, 61, 25, 7, 6
2018/4/8, 94, 69, 68, 28, 8, 6
2018/4/9, 108, 54, 66, 20, 8, 6
2018/4/10, 87, 103, 64, 32, 9, 9
2018/4/11, 139, 62, 42, 19, 7, 5
2018/4/12, 80, 45, 45, 16, 5, 5
2018/4/13, 67, 37, 30, 22, 4, 7
2018/4/14, 95, 74, 71, 22, 6, 7
2018/4/15, 138, 111, 33, 26, 6, 5
2018/4/16, 76, 52, 46, 25, 7, 5
2018/4/17, 95, 58, 79, 21, 7, 5
2018/4/18, 119, 58, 89, 19, 6, 5
2018/4/19, 104, 57, 58, 12, 5, 4
2018/4/20, 84, 56, 45, 12, 6, 4
2018/4/21, 86, 47, 53, 15, 7, 6
2018/4/22, 92, 45, 32, 22, 6, 6
2018/4/23, 112, 30, 43, 15, 4, 5
2018/4/24, 72, 52, 69, 30, 6, 7
2018/4/25, 130, 40, 39, 31, 6, 5
2018/4/26, 90, 71, 117, 29, 10, 8
2018/4/27, 155, 90, 114, 32, 8, 9
2018/4/28, 178, 75, 127, 25, 11, 9
2018/4/29, 167, 69, 104, 22, 7, 10
2018/4/30, 160, 46, 57, 22, 5, 9
2018/5/1, 110, 59, 62, 18, 4, 9
2018/5/2, 127, 43, 79, 20, 5, 5
2018/5/3, 77, 52, 105, 20, 7, 5
2018/5/4, 96, 36, 54, 17, 5, 4
2018/5/5, 70, 46, 53, 16, 6, 5
2018/5/6, 116, 38, 38, 15, 3, 5
2018/5/7, 92, 51, 52, 20, 6, 8
2018/5/8, 104, 53, 57, 16, 5, 6
2018/5/9, 101, 44, 65, 10, 3, 
2018/5/10, 71, 43, 64, 11, 5, 4
2018/5/11, 70, 73, 73, 31, 9, 9
2018/5/12, 136, 68, 83, 19, 5, 9
2018/5/13, 162, 55, 87, 15, 4, 6
2018/5/14, 149, 59, 94, 14, 9, 6
2018/5/15, 145, 60, 102, 18, 14, 6
2018/5/16, 125, 55, 87, 18, 8, 6
2018/5/17, 110, 53, 73, 20, 5, 7
2018/5/18, 128, 32, 36, 15, 2, 5
2018/5/19, 89, 25, 37, 12, 2, 3
2018/5/20, 52, 33, 35, 13, 3, 3
2018/5/21, 72, 42, 34, 14, 3, 6
2018/5/22, 79, 77, 68, 15, 5, 7
2018/5/23, 101, 82, 55, 16, 6, 4
2018/5/24, 93, 41, 40, 17, 3, 6
2018/5/25, 82, 37, 35, 13, 4, 6
2018/5/26, 96, 43, 35, 17, 4, 6
2018/5/27, 111, 69, 94, 20, 5, 8
2018/5/28, 163, 85, 64, 24, 14, 9
2018/5/29, 181, 72, 34, 25, 6, 8
2018/5/30, 169, 54, 59, 26, 4, 7
2018/5/31, 125, 43, 71, 24, 7, 5
2018/6/1, 109, 41, 74, 16, 5, 4
2018/6/2, 96, 42, 65, 12, 4, 4
2018/6/3, 100, 46, 59, 18, 5, 6
2018/6/4, 110, 70, 90, 26, 5, 8
2018/6/5, 165, 54, 104, 14, 6, 6
2018/6/6, 140, 33, 65, 11, 3, 5
2018/6/7, 85, 31, 45, 14, 4, 5
2018/6/8, 79, 32, 43, 10, 3, 4
2018/6/9, 79, 50, 62, 13, 4, 7
2018/6/10, 124, 64, 115, 18, 5, 8
2018/6/11, 153, 62, 126, 16, 8, 7
2018/6/12, 152, 59, 113, 13, 12, 7
2018/6/13, 134, 38, 69, 8, 3, 4
2018/6/14, 90, 30, 60, 10, 4, 4
2018/6/15, 60, 42, 43, 8, 4, 3
2018/6/16, 78, 38, 49, 8, 4, 4
2018/6/17, 70, 34, 55, 7, 3, 4
2018/6/18, 66, 31, 38, 11, 5, 5
2018/6/19, 74, 21, 38, 12, 2, 4
2018/6/20, 49, 28, 49, 13, 3, 4
2018/6/21, 64, 28, 37, 13, 3, 4
2018/6/22, 74, 18, 51, 11, 3, 3
2018/6/23, 44, 24, 44, 8, 3, 4
2018/6/24, 65, 42, 91, 11, 5, 6
2018/6/25, 110, 56, 86, 16, 9, 5
2018/6/26, 116, 49, 62, 16, 6, 4
2018/6/27, 95, 45, 49, 18, 5, 6
2018/6/28, 91, 36, 53, 16, 3, 7
2018/6/29, 93, 27, 25, 14, 4, 5
2018/6/30, 64, 22, 27, 11, 4, 5
2018/1/1, 129, 35, 30, 21, 5, 7
2018/1/2, 82, 36, 32, 15, 4, 5
2018/1/3, 68, 10, 25, 16, 3, 6
2018/1/4, 35, 29, 25, 20, 5, 8
2018/1/5, 73, 57, 19, 28, 6, 10
2018/1/6, 148, 25, 20, 21, 4, 10
2018/1/7, 72, 76, 27, 22, 6, 13
2018/1/8, 166, 47, 28, 22, 7, 7
2018/1/9, 88, 56, 25, 26, 9, 6
2018/1/10, 98, 58, 24, 29, 12, 8
2018/1/11, 123, 43, 20, 26, 9, 8
2018/1/12, 89, 56, 15, 46, 11, 12
2018/1/13, 131, 33, 27, 31, 7, 5
2018/1/14, 84, 41, 24, 40, 8, 6
2018/1/15, 106, 61, 14, 37, 6, 7
2018/1/16, 134, 84, 18, 31, 6, 10
2018/1/17, 181, 69, 27, 27, 5, 7
2018/1/18, 166, 92, 24, 37, 7, 11
2018/1/19, 192, 78, 23, 38, 8, 9
2018/1/20, 171, 45, 35, 28, 6, 6
2018/1/21, 113, 44, 31, 29, 5, 8
2018/1/22, 118, 72, 24, 16, 5, 9
2018/1/23, 151, 29, 31, 9, 4, 5
2018/1/24, 67, 12, 26, 13, 3, 4
2018/1/25, 47, 20, 29, 10, 4, 5
2018/1/26, 46, 19, 23, 18, 4, 5
2018/1/27, 54, 22, 25, 14, 4, 6
2018/1/28, 61, 75, 32, 23, 10, 11
2018/1/29, 169, 127, 33, 45, 14, 18
2018/1/30, 240, 125, 27, 59, 14, 18
2018/1/31, 239, 92, 32, 46, 14, 16
2018/2/1, 194, 82, 34, 46, 13, 13
2018/2/2, 175, 34, 30, 15, 6, 6
2018/2/3, 91, 44, 30, 21, 8, 7
2018/2/4, 100, 57, 26, 36, 10, 9
2018/2/5, 135, 38, 29, 25, 7, 7
2018/2/6, 92, 34, 32, 27, 7, 6
2018/2/7, 79, 70, 34, 31, 9, 10
2018/2/8, 161, 56, 34, 31, 8, 8
2018/2/9, 149, 76, 31, 25, 7, 9
2018/2/10, 135, 89, 37, 21, 7, 7
2018/2/11, 105, 88, 35, 17, 8, 6
2018/2/12, 99, 48, 44, 18, 7, 6
2018/2/13, 91, 60, 48, 27, 7, 8
2018/2/14, 107, 51, 34, 19, 6, 7
2018/2/15, 101, 26, 32, 13, 4, 5
2018/2/16, 58, 42, 48, 13, 6, 6
2018/2/17, 108, 30, 37, 13, 5, 5
2018/2/18, 48, 22, 39, 12, 4, 5
2018/2/19, 64, 44, 37, 12, 5, 6
2018/2/20, 116, 41, 39, 13, 5, 6
2018/2/21, 99, 49, 37, 18, 6, 8
2018/2/22, 122, 48, 45, 16, 5, 7
2018/2/23, 126, 39, 41, 17, 5, 6
2018/2/24, 107, 40, 39, 15, 5, 7
2018/2/25, 99, 45, 42, 23, 6, 6
2018/2/26, 117, 41, 55, 15, 6, 5
2018/2/27, 108, 35, 37, 20, 5, 5
2018/2/28, 94, 63, 45, 24, 7, 8
2018/3/1, 150, 31, 37, 15, 4, 4
2018/3/2, 63, 33, 34, 19, 5, 6
2018/3/3, 93, 31, 49, 16, 5, 7
2018/3/4, 91, 41, 36, 14, 5, 5
2018/3/5, 59, 33, 40, 11, 5, 4
2018/3/6, 65, 26, 33, 18, 4, 5
2018/3/7, 69, 49, 38, 14, 4, 7
2018/3/8, 102, 44, 37, 21, 6, 7
2018/3/9, 112, 55, 65, 27, 9, 7
2018/3/10, 141, 57, 60, 27, 7, 7
2018/3/11, 146, 33, 49, 21, 10, 5
2018/3/12, 77, 38, 45, 20, 14, 7
2018/3/13, 79, 35, 35, 14, 9, 4
2018/3/14, 68, 50, 22, 30, 10, 8
2018/3/15, 115, 46, 38, 11, 4, 4
2018/3/16, 72, 29, 42, 11, 4, 3
2018/3/17, 62, 40, 34, 23, 7, 6
2018/3/18, 87, 37, 32, 17, 4, 5
2018/3/19, 90, 47, 30, 22, 5, 9
2018/3/20, 124, 31, 21, 23, 4, 8
2018/3/21, 88, 66, 43, 34, 8, 9
2018/3/22, 163, 77, 58, 30, 8, 9
2018/3/23, 170, 63, 60, 29, 8, 7
2018/3/24, 148, 67, 72, 21, 7, 7
2018/3/25, 156, 57, 54, 24, 12, 7
2018/3/26, 140, 58, 54, 25, 13, 8
2018/3/27, 139, 54, 70, 23, 7, 6
2018/3/28, 129, 42, 44, 19, 5, 5
2018/3/29, 76, 38, 21, 23, 5, 6
2018/3/30, 84, 46, 56, 17, 5, 5
2018/3/31, 91, 69, 67, 18, 9, 6
2017/10/1, 79, 40, 41, 18, 4, 9
2017/10/2, 94, 41, 35, 7, 4, 4
2017/10/3, 52, 28, 37, 7, 4, 4
2017/10/4, 44, 27, 32, 15, 5, 6
2017/10/5, 57, 51, 42, 21, 8, 10
2017/10/6, 138, 53, 61, 23, 6, 9
2017/10/7, 123, 31, 43, 14, 5, 6
2017/10/8, 78, 34, 29, 13, 4, 6
2017/10/9, 73, 35, 33, 10, 4, 5
2017/10/10, 65, 20, 33, 13, 4, 7
2017/10/11, 59, 25, 34, 14, 4, 5
2017/10/12, 54, 23, 35, 11, 4, 3
2017/10/13, 40, 33, 41, 10, 4, 4
2017/10/14, 54, 13, 38, 9, 4, 4
2017/10/15, 34, 18, 34, 8, , 5
2017/10/16, 34, 35, 37, 13, 4, 6
2017/10/17, 57, 42, 35, 16, 5, 7
2017/10/18, 75, 37, 31, 17, 6, 7
2017/10/19, 82, 33, 42, 15, 5, 6
2017/10/20, 66, 43, 59, 15, 6, 8
2017/10/21, 91, 62, 59, 14, 5, 9
2017/10/22, 155, 55, 34, 21, 6, 8
2017/10/23, 99, 44, 39, 20, 7, 6
2017/10/24, 75, 38, 46, 25, 5, 6
2017/10/25, 78, 36, 37, 25, 6, 5
2017/10/26, 85, 37, 48, 28, 5, 6
2017/10/27, 89, 45, 54, 17, 6, 6
2017/10/28, 99, 60, 36, 16, 6, 7
